station_abbr;reference_timestamp;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0
BER;06.01.2025 09:00;2.5;2.1;2.8;1.7;1.3;94.7;7;1.8;935.5;1001.4;999.6;;;2.3;210;0.9;3.2;8.3;2.3;8.3;;;0;0;30;318;;;;0;0.019
BER;06.01.2025 10:00;3.6;3.2;3.9;3.2;2.7;93.7;7.4;2.7;935.7;1001.4;999.9;;;2.8;203;1.1;4;10.1;2.7;9.7;;;0;0;45;322;;;;0;0.028
BER;06.01.2025 11:00;4.8;4;5.6;5.2;4;91.5;7.9;3.6;935.7;1001;999.9;;;2.7;214;1.2;4.3;9.7;2.7;9.7;;;0;0;137;317;;;;4;0.058
BER;06.01.2025 12:00;6.4;5.8;7;7.3;6.5;88.6;8.5;4.7;935.6;1000.5;999.7;;;2.7;211;1;3.6;9.7;2.6;9.4;;;0;0;166;316;;;;5;0.074
BER;06.01.2025 13:00;7.6;7;8.5;8;7.1;84.2;8.8;5;935.2;999.8;999.3;;;2.2;315;0.5;1.8;7.9;2.2;7.9;;;0;0;117;327;;;;0;0.06
BER;06.01.2025 14:00;8.8;8.6;9;8.2;7.9;75.3;8.5;4.7;934.9;999.2;999;;;2.9;180;1;3.6;10.4;2.8;10.1;;;0;0;77;331;;;;0;0.051
BER;06.01.2025 15:00;9.7;9;10.2;8.4;7.8;72;8.6;4.8;935.9;1000.1;1000.1;;;16.2;233;5.2;18.7;58.3;15.8;56.9;;;0;0;39;335;;;;0;0.071
BER;06.01.2025 16:00;8.7;8.2;9.3;7.1;7;81.4;9.2;5.7;936.5;1000.9;1000.7;;;17.1;234;7.7;27.7;61.6;16.4;59;;;1.5;0;4;344;;;;0;0.053
BER;06.01.2025 17:00;8.4;8.2;8.6;6.7;6.4;83.7;9.2;5.8;936.6;1001.2;1000.8;;;9.4;222;2.8;10.1;33.8;9;32.4;;;0.9;0;0;344;;;;0;0.011
BER;06.01.2025 18:00;7.7;6.9;8.2;6;5.7;88.4;9.3;5.9;937.1;1001.8;1001.3;;;3.5;204;1.4;5;12.6;3.4;12.2;;;0.2;0;0;335;;;;0;0.004
BER;06.01.2025 19:00;6.3;6;6.8;5.3;5.2;88.7;8.5;4.5;938.8;1004;1003.1;;;12.2;273;4;14.4;43.9;11.9;42.8;;;3.2;0;0;339;;;;0;0.008
BER;06.01.2025 20:00;6.1;6;6.1;5.1;5;90.2;8.5;4.6;939.6;1004.9;1004;;;7.4;198;2.6;9.4;26.6;7.2;25.9;;;3.7;0;0;338;;;;0;0.005
BER;06.01.2025 21:00;5.7;5.2;6.2;4.8;4.3;88.2;8.1;3.9;940.2;1005.6;1004.6;;;7.3;202;3.3;11.9;26.3;7.2;25.9;;;2.9;0;0;337;;;;0;0.007
BER;06.01.2025 22:00;4.9;4.8;5;4;3.9;88.9;7.7;3.2;941.3;1006.9;1005.7;;;8.4;217;3.8;13.7;30.2;7.9;28.4;;;1.8;0;0;333;;;;0;0.007
BER;06.01.2025 23:00;4.8;4.8;5;3.8;3.7;88.4;7.6;3.1;941.9;1007.7;1006.4;;;7;201;2.4;8.6;25.2;6.4;23;;;0.7;0;0;326;;;;0;0.006
BER;07.01.2025 00:00;5.1;5;5.2;3.6;3.5;84.1;7.4;2.7;942.2;1007.9;1006.7;;;6.3;204;3;10.8;22.7;6.1;22;;;0;0;0;310;;;;0;0.009
BER;07.01.2025 01:00;4.8;4.4;5;3.3;2.9;85.1;7.3;2.5;942.5;1008.4;1007;;;4.5;207;1.8;6.5;16.2;4.4;15.8;;;0;0;0;307;;;;0;0.006
BER;07.01.2025 02:00;4.6;4.4;4.9;2.8;2.7;85;7.2;2.3;942.9;1008.8;1007.5;;;3.4;219;1.5;5.4;12.2;3.3;11.9;;;0;0;0;297;;;;0;0.005
BER;07.01.2025 03:00;4.7;4.6;4.9;2.9;2.7;84.1;7.2;2.3;943;1008.8;1007.5;;;4.1;209;1.8;6.5;14.8;4;14.4;;;0;0;0;288;;;;0;0.007
BER;07.01.2025 04:00;4.6;4.5;4.8;2.5;2;80;6.8;1.5;942.9;1008.8;1007.4;;;4.8;201;2;7.2;17.3;4.6;16.6;;;0;0;0;276;;;;0;0.006
BER;07.01.2025 05:00;4.7;4.5;4.8;2.7;1.7;75.5;6.4;0.8;942.9;1008.7;1007.4;;;5.2;199;2.4;8.6;18.7;5;18;;;0;0;0;281;;;;0;0.012
BER;07.01.2025 06:00;4.1;4;4.3;0.9;0.2;77.4;6.4;0.5;943;1009;1007.5;;;5;204;2;7.2;18;4.9;17.6;;;0;0;0;247;;;;0;0
BER;07.01.2025 07:00;3.9;3.6;4.2;1.3;1;76.9;6.2;0.2;943.3;1009.3;1007.9;;;4.7;209;2.4;8.6;16.9;4.6;16.6;;;0;0;0;253;;;;0;0.005
BER;07.01.2025 08:00;4.1;3.7;4.2;2.3;1.6;73.5;6;-0.3;943.5;1009.5;1008.1;;;4.2;213;2.1;7.6;15.1;4.1;14.8;;;0;0;28;279;;;;16;0.007
BER;07.01.2025 09:00;4.9;4.7;5.2;5.1;4.7;70.9;6.2;0.1;943.6;1009.5;1008.2;;;4.5;217;2.1;7.6;16.2;4.5;16.2;;;0;0;75;308;;;;23;0.045
BER;07.01.2025 10:00;5.9;5.4;6.5;5.9;4.8;68.1;6.3;0.4;943.9;1009.6;1008.5;;;14.7;226;4.1;14.8;52.9;14.6;52.6;;;0;0;135;308;;;;12;0.084
BER;07.01.2025 11:00;7;6.4;7.3;8.1;6.8;67.3;6.7;1.3;944.3;1009.7;1008.9;;;17.7;238;6.2;22.3;63.7;16.7;60.1;;;0;0;264;310;;;;16;0.131
BER;07.01.2025 12:00;6.5;6.2;6.9;6.6;6.3;68.9;6.6;1.2;944.3;1009.8;1008.9;;;14;248;5.3;19.1;50.4;12.9;46.4;;;0;0;138;309;;;;0;0.096
BER;07.01.2025 13:00;6.1;4.8;6.7;6.1;4.7;72.3;6.8;1.5;944;1009.6;1008.6;;;12;258;4.6;16.6;43.2;11.5;41.4;;;0;0;77;321;;;;0;0.072
BER;07.01.2025 14:00;4.7;4.3;5;4.3;3.3;81.8;7;1.9;944.6;1010.5;1009.2;;;16.8;263;4.9;17.6;60.5;16.4;59;;;0.6;0;64;319;;;;0;0.051
BER;07.01.2025 15:00;5;4.6;5.2;3.7;3.3;78.2;6.8;1.5;945.1;1011.1;1009.8;;;12;243;4.9;17.6;43.2;11.4;41;;;0.3;0;80;278;;;;22;0.052
BER;07.01.2025 16:00;5.5;5.2;5.7;2.7;2.5;67.8;6.1;0;945.2;1011;1009.9;;;9.9;223;4.2;15.1;35.6;9.8;35.3;;;0;0;20;268;;;;0;0.024
BER;07.01.2025 17:00;4.7;4.3;5.1;2.3;1.5;70.5;6;-0.2;945;1011;1009.7;;;5.3;217;2.2;7.9;19.1;5.1;18.4;;;0;0;0;268;;;;0;0.015
BER;07.01.2025 18:00;4.3;3.8;4.7;1.6;0.7;72.5;6;-0.3;944.9;1011;1009.6;;;3.9;188;1.6;5.8;14;3.8;13.7;;;0;0;0;272;;;;0;0.011
BER;07.01.2025 19:00;3.4;2.3;4;0.4;0.1;77.9;6.1;-0.2;944.9;1011.3;1009.6;;;2;167;1;3.6;7.2;1.9;6.8;;;0;0;0;280;;;;0;0.006
BER;07.01.2025 20:00;2.7;1.6;3.2;-0.9;-1.1;80.9;6;-0.3;944.8;1011.3;1009.5;;;2.2;180;1;3.6;7.9;2.1;7.6;;;0;0;0;264;;;;0;0.003
BER;07.01.2025 21:00;1.2;0.6;2.2;-1.8;-2.1;88.7;5.9;-0.5;944.6;1011.4;1009.2;;;1.9;172;0.8;2.9;6.8;1.8;6.5;;;0;0;0;251;;;;0;-0.003
BER;07.01.2025 22:00;0.4;-0.3;1.4;-2;-2.2;91.2;5.7;-0.9;944.3;1011.3;1008.9;;;1.3;153;0.5;1.8;4.7;1.2;4.3;;;0;0;0;265;;;;0;0
BER;07.01.2025 23:00;0.2;-0.2;0.5;-1.4;-1.9;91.8;5.7;-0.9;943.7;1010.8;1008.3;;;2.6;169;0.6;2.2;9.4;2.5;9;;;0;0;0;279;;;;0;0
BER;08.01.2025 00:00;0.8;0.2;1.4;-1.1;-1.6;87.6;5.7;-1.1;943.1;1010;1007.7;;;2.6;159;1;3.6;9.4;2.6;9.4;;;0;0;0;284;;;;0;0.002
BER;08.01.2025 01:00;3.8;2.9;4.8;1;-0.1;68.3;5.5;-1.5;942.6;1008.7;1007.1;;;5.8;182;2.5;9;20.9;5.7;20.5;;;0;0;0;298;;;;0;0.017
BER;08.01.2025 02:00;5.1;4.7;5.4;3.2;2.7;65.3;5.8;-0.9;942.4;1008.1;1006.9;;;5.8;191;2.6;9.4;20.9;5.6;20.2;;;0;0;0;313;;;;0;0.02
BER;08.01.2025 03:00;5.6;5.4;5.8;3.6;3.3;72.3;6.5;1;942.2;1007.7;1006.7;;;5.4;211;1.9;6.8;19.4;5.3;19.1;;;0.1;0;0;329;;;;0;0.013
BER;08.01.2025 04:00;5.3;4.9;5.5;3.8;3.6;85;7.6;2.9;942.3;1007.9;1006.8;;;6.4;205;1.9;6.8;23;6.1;22;;;0.7;0;0;333;;;;0;0.007
BER;08.01.2025 05:00;5.2;5;5.3;4.1;4;89.5;7.9;3.6;942.1;1007.8;1006.6;;;5.5;170;2.3;8.3;19.8;5.4;19.4;;;0.3;0;0;332;;;;0;0.005
BER;08.01.2025 06:00;4.5;4;4.9;3.6;3.2;89.3;7.5;2.9;942.3;1008.2;1006.8;;;5.9;166;3;10.8;21.2;5.7;20.5;;;0.6;0;0;333;;;;0;0.006
BER;08.01.2025 07:00;3.7;3.5;3.8;2.9;2.8;89.2;7.1;2.1;942.7;1008.9;1007.2;;;6;171;2.7;9.7;21.6;5.7;20.5;;;0.5;0;0;333;;;;0;0.005
BER;08.01.2025 08:00;3.7;3.5;3.8;2.9;2.7;90;7.1;2.2;943;1009.1;1007.5;;;4.9;182;2.6;9.4;17.6;4.8;17.3;;;0.4;0;6;330;;;;0;0.016
BER;08.01.2025 09:00;4.9;4.2;5.3;4.3;3.5;91.1;7.9;3.6;943.2;1009;1007.8;;;4.6;169;2.6;9.4;16.6;4.5;16.2;;;0.4;0;42;334;;;;0;0.027
BER;08.01.2025 10:00;6.1;5.6;6.5;5.4;4.9;90.1;8.5;4.6;943.4;1008.9;1008;;;4.5;169;2.2;7.9;16.2;4.5;16.2;;;0.3;0;32;341;;;;0;0.031
BER;08.01.2025 11:00;7.3;6.2;8;6.7;5.9;90.3;9.2;5.8;943.3;1008.5;1007.9;;;3.5;163;1.8;6.5;12.6;3.3;11.9;;;0.5;0;58;345;;;;0;0.04
BER;08.01.2025 12:00;8.3;7.5;8.6;7.8;7.2;90.5;9.9;6.8;943;1008;1007.6;;;2.8;169;1.2;4.3;10.1;2.7;9.7;;;0.2;0;85;346;;;;0;0.05
BER;08.01.2025 13:00;9.5;9.1;9.9;9;8.7;84.8;10.1;7.1;942.5;1007.1;1007;;;6.7;204;2.6;9.4;24.1;6.5;23.4;;;0.1;0;149;342;;;;0;0.078
BER;08.01.2025 14:00;10.2;10;10.4;9.1;8.8;82.3;10.2;7.3;942.7;1007.2;1007.2;;;5.2;223;2;7.2;18.7;5.1;18.4;;;0;0;73;346;;;;0;0.053
BER;08.01.2025 15:00;10.6;10.3;10.9;9;8.7;79.7;10.2;7.2;942.6;1006.9;1007.1;;;7;203;2.8;10.1;25.2;6.7;24.1;;;0;0;37;346;;;;0;0.047
BER;08.01.2025 16:00;10.8;10.5;11;8.7;7.3;74.8;9.7;6.5;942;1006.2;1006.5;;;5.2;238;1.6;5.8;18.7;5;18;;;0;0;16;331;;;;0;0.023
BER;08.01.2025 17:00;8.3;7.3;9.7;5.7;5.1;86.6;9.5;6.2;941.5;1006.3;1006;;;2.2;146;0.9;3.2;7.9;2.1;7.6;;;0;0;0;303;;;;0;0.003
BER;08.01.2025 18:00;8.6;7.9;9.2;5.1;4.7;84.3;9.4;6.1;940.8;1005.5;1005.2;;;2.5;167;1.4;5;9;2.4;8.6;;;0;0;0;299;;;;0;0.006
BER;08.01.2025 19:00;7.4;6;8.2;5.2;4.5;87.7;9;5.5;940.2;1005.2;1004.6;;;3.3;150;1.7;6.1;11.9;3.3;11.9;;;0;0;0;312;;;;0;0.005
BER;08.01.2025 20:00;7.1;6.3;7.5;5.7;5.1;89.1;9;5.4;939.6;1004.7;1004;;;4.1;184;1.8;6.5;14.8;3.9;14;;;0;0;0;322;;;;0;0.005
BER;08.01.2025 21:00;8.2;6.5;9.9;6.3;5.3;81.6;8.8;5.2;939.7;1004.4;1004;;;9.8;203;2.4;8.6;35.3;9.2;33.1;;;0.1;0;0;331;;;;0;0.011
BER;08.01.2025 22:00;9.9;9.6;10.2;8;7.4;76.1;9.3;5.9;940.6;1005;1005;;;10.3;220;5.4;19.4;37.1;10.2;36.7;;;0.1;0;0;345;;;;0;0.024
BER;08.01.2025 23:00;9.2;9.1;9.7;7.7;7.6;85.4;10;6.9;941.5;1006.1;1005.9;;;11.4;222;4;14.4;41;11.3;40.7;;;0.5;0;0;346;;;;0;0.012
BER;09.01.2025 00:00;8.8;8.4;9.1;7.6;6.9;88.1;10;7;942.4;1007.2;1006.9;;;14.4;247;5;18;51.8;13.9;50;;;1.6;0;0;345;;;;0;0.011
BER;09.01.2025 01:00;8.7;8.5;8.9;6.4;6;86.7;9.8;6.6;942.1;1006.9;1006.6;;;9.2;215;2.9;10.4;33.1;8.8;31.7;;;0;0;0;285;;;;0;0.002
BER;09.01.2025 02:00;8.8;8;9.5;5.8;5.4;79.1;9;5.4;941.9;1006.7;1006.4;;;3.6;184;1.5;5.4;13;3.5;12.6;;;0;0;0;311;;;;0;0.007
BER;09.01.2025 03:00;8.5;7.4;9.1;5.1;3.5;78.1;8.7;4.9;941.3;1006.1;1005.7;;;3.1;210;1.7;6.1;11.2;3.1;11.2;;;0;0;0;286;;;;0;0.004
BER;09.01.2025 04:00;6.2;4.6;7.5;2.4;1.1;88.2;8.4;4.4;940.6;1005.9;1005;;;2.5;174;1.2;4.3;9;2.5;9;;;0;0;0;272;;;;0;-0.01
BER;09.01.2025 05:00;5.2;3.7;6.6;2;1;93.3;8.3;4.2;940.3;1005.8;1004.7;;;4;160;1.3;4.7;14.4;3.9;14;;;0;0;0;278;;;;0;-0.003
BER;09.01.2025 06:00;6.6;6.2;7.1;3.5;3.1;85.8;8.3;4.4;939.7;1004.9;1004.1;;;2.8;171;1.4;5;10.1;2.7;9.7;;;0;0;0;296;;;;0;0.005
BER;09.01.2025 07:00;6.7;6;7.3;3.7;3;83.7;8.2;4.1;939.8;1004.9;1004.2;;;4.1;192;1.7;6.1;14.8;3.9;14;;;0;0;0;293;;;;0;0.006
BER;09.01.2025 08:00;7.6;7.1;8;5.3;4.6;82.4;8.6;4.8;940;1004.9;1004.4;;;5;198;1.8;6.5;18;4.8;17.3;;;0;0;10;320;;;;0;0.018
BER;09.01.2025 09:00;7.9;7.6;8.2;7.4;4.6;84;8.9;5.4;939.6;1004.4;1004;;;1.7;162;0.5;1.8;6.1;1.6;5.8;;;0;0;102;306;;;;32;0.037
BER;09.01.2025 10:00;9.1;8.6;9.4;7.9;7.7;74.4;8.6;4.8;939.3;1003.8;1003.6;;;2.3;191;0.7;2.5;8.3;2.3;8.3;;;0;0;82;333;;;;0;0.051
BER;09.01.2025 11:00;8.9;8.7;9.2;8.6;8.2;82.4;9.4;6.1;939.5;1004.1;1003.9;;;7.4;249;2.7;9.7;26.6;7.4;26.6;;;0.1;0;125;333;;;;0;0.072
BER;09.01.2025 12:00;9.7;9.3;10;9.5;8.3;76.1;9.1;5.7;939.7;1004;1004.1;;;13;242;6;21.6;46.8;12.8;46.1;;;0;0;202;337;;;;5;0.115
BER;09.01.2025 13:00;9.9;9.6;10.1;10;9.5;74.6;9.1;5.6;939.5;1003.9;1003.9;;;11.8;236;6.3;22.7;42.5;11.4;41;;;0;0;207;340;;;;2;0.12
BER;09.01.2025 14:00;10.4;10;10.6;9.6;9.1;68.9;8.7;4.9;939.6;1003.8;1004;;;16.9;231;6.7;24.1;60.8;15.8;56.9;;;0;0;108;342;;;;0;0.109
BER;09.01.2025 15:00;9.9;9.7;10.2;8.5;8;73.4;9;5.4;939.9;1004.3;1004.3;;;13.8;230;6;21.6;49.7;13.2;47.5;;;0.1;0;64;343;;;;0;0.078
BER;09.01.2025 16:00;10.1;9.6;10.5;8.3;7.6;73;9;5.4;940.4;1004.7;1004.8;;;19.8;229;8.5;30.6;71.3;19.3;69.5;;;0.1;0;10;344;;;;0;0.079
BER;09.01.2025 17:00;8.2;6.5;9.8;6.7;5.5;81.9;8.9;5.3;941.9;1006.8;1006.3;;;16.8;243;6.7;24.1;60.5;16.2;58.3;;;3.1;0;0;344;;;;0;0.018
BER;09.01.2025 18:00;6.2;6;6.4;5;4.4;84.5;8;3.8;944.2;1009.7;1008.8;;;7.7;251;3.6;13;27.7;7.4;26.6;;;0.3;0;0;322;;;;0;0.011
BER;09.01.2025 19:00;5.1;4.2;6;3.1;2.4;68.3;6;-0.2;947.4;1013.4;1012.1;;;9.6;313;4.5;16.2;34.6;9.5;34.2;;;0;0;0;307;;;;0;0.023
BER;09.01.2025 20:00;2.8;2;3.6;1.7;1.1;70.6;5.3;-2.1;950.1;1017;1015.1;;;12.9;338;5.1;18.4;46.4;12.4;44.6;;;0;0;0;286;;;;0;0.02
BER;09.01.2025 21:00;1.4;1.2;1.9;0.6;0.3;72.5;4.9;-3;951.6;1019;1016.7;;;11.6;343;4.1;14.8;41.8;11.5;41.4;;;0;0;0;280;;;;0;0.016
BER;09.01.2025 22:00;1.1;0.9;1.3;0.2;0;74.7;4.9;-2.9;953;1020.5;1018.1;;;4.5;343;1.4;5;16.2;4.3;15.5;;;0;0;0;288;;;;0;0.008
BER;09.01.2025 23:00;0.7;0.4;1;0.1;-0.4;79.4;5.1;-2.5;953.7;1021.3;1018.8;;;1.6;31;0.6;2.2;5.8;1.5;5.4;;;0;0;0;294;;;;0;0.003
BER;10.01.2025 00:00;0.7;0.3;1;-0.4;-0.6;80.1;5.2;-2.3;954.4;1022.1;1019.6;;;1.4;150;0.8;2.9;5;1.4;5;;;0;0;0;286;;;;0;0.004
BER;10.01.2025 01:00;1;0.6;1.1;-0.1;-0.7;79.3;5.2;-2.2;954.5;1022.1;1019.7;;;1.8;180;0.7;2.5;6.5;1.7;6.1;;;0;0;0;289;;;;0;0.003
BER;10.01.2025 02:00;0.8;0.3;1;-0.8;-0.9;81;5.2;-2.1;954.6;1022.3;1019.8;;;1.5;180;0.5;1.8;5.4;1.4;5;;;0;0;0;281;;;;0;0.002
BER;10.01.2025 03:00;0.9;0.8;1;-0.4;-0.5;76.2;4.9;-2.8;954.5;1022.2;1019.7;;;2.3;204;1.1;4;8.3;2.3;8.3;;;0;0;0;283;;;;0;0.006
BER;10.01.2025 04:00;0.9;0.8;1;-0.4;-0.6;75.9;4.9;-2.9;954.2;1021.9;1019.4;;;2.5;207;1.1;4;9;2.5;9;;;0;0;0;283;;;;0;0.006
BER;10.01.2025 05:00;0.5;0.2;0.7;-1.1;-1.3;80.2;5.1;-2.5;954.3;1022.1;1019.5;;;1.1;214;0.4;1.4;4;1;3.6;;;0;0;0;283;;;;0;0.001
BER;10.01.2025 06:00;0.3;0.1;0.5;-1.2;-1.3;81.8;5.1;-2.4;954.2;1022;1019.4;;;1.2;149;0.6;2.2;4.3;1.1;4;;;0;0;0;283;;;;0;0.002
BER;10.01.2025 07:00;0.4;-0.1;0.8;-1.2;-1.4;83.4;5.2;-2.2;954.7;1022.5;1019.9;;;1.5;166;0.5;1.8;5.4;1.4;5;;;0;0;0;282;;;;0;0.001
BER;10.01.2025 08:00;0.4;0;0.8;-0.6;-0.8;84.5;5.3;-1.9;954.8;1022.5;1020;;;2;143;1;3.6;7.2;2;7.2;;;0;0;11;282;;;;0;0.008
BER;10.01.2025 09:00;0.3;0.1;0.6;0;-0.5;88.6;5.5;-1.4;954.8;1022.6;1020;;;1.7;18;0.5;1.8;6.1;1.7;6.1;;;0;0;50;287;;;;0;0.021
BER;10.01.2025 10:00;1.2;0.9;1.5;1.6;1;78.2;5.2;-2.2;954.7;1022.3;1019.9;;;1.2;14;0.4;1.4;4.3;1.1;4;;;0;0;87;290;;;;0;0.038
BER;10.01.2025 11:00;1.8;1.6;1.9;2.8;2.1;72.6;5;-2.7;954.4;1021.8;1019.6;;;1.3;90;0.5;1.8;4.7;1.2;4.3;;;0;0;119;293;;;;0;0.052
BER;10.01.2025 12:00;2.1;2;2.3;3.6;3.1;69.3;5;-2.9;953.8;1021.1;1018.9;;;2.3;143;0.8;2.9;8.3;2.3;8.3;;;0;0;132;299;;;;0;0.06
BER;10.01.2025 13:00;2.2;2.1;2.3;3.1;2.9;70.5;5.1;-2.6;952.9;1020.1;1018;;;1.9;39;0.8;2.9;6.8;1.9;6.8;;;0;0;85;304;;;;0;0.046
BER;10.01.2025 14:00;2.2;2.1;2.2;2.8;2.5;70.5;5;-2.7;952.4;1019.6;1017.5;;;2.4;140;1.1;4;8.6;2.3;8.3;;;0;0;77;305;;;;0;0.043
BER;10.01.2025 15:00;2.1;2;2.3;2.3;2;73.5;5.3;-2.1;952.3;1019.5;1017.4;;;2.1;56;0.8;2.9;7.6;2;7.2;;;0;0;43;305;;;;0;0.028
BER;10.01.2025 16:00;1.7;1.5;2;1.5;1.2;80.6;5.6;-1.2;952.3;1019.6;1017.4;;;3.2;29;1.8;6.5;11.5;3;10.8;;;0;0;11;304;;;;0;0.019
BER;10.01.2025 17:00;1.3;1.2;1.4;1;0.9;84;5.7;-1.1;952.4;1019.8;1017.5;;;2.8;35;1.6;5.8;10.1;2.8;10.1;;;0;0;0;305;;;;0;0.005
BER;10.01.2025 18:00;0.8;0.4;1.1;0.5;0.2;86.8;5.6;-1.2;952.7;1020.3;1017.8;;;2.5;32;1.3;4.7;9;2.5;9;;;0;0;0;306;;;;0;0.003
BER;10.01.2025 19:00;0.1;-0.1;0.4;-0.2;-0.4;90;5.6;-1.3;953.3;1021.1;1018.4;;;3.3;35;1.6;5.8;11.9;3.2;11.5;;;0.1;0;0;305;;;;0;0.003
BER;10.01.2025 20:00;-0.1;-0.2;0;-0.4;-0.4;93.3;5.7;-1;953.2;1021;1018.3;;;2.5;15;1.2;4.3;9;2.4;8.6;;;0.1;0;0;305;;;;0;0.001
BER;10.01.2025 21:00;0;0;0.1;-0.3;-0.4;92.7;5.7;-1;953.3;1021.1;1018.4;;;2.8;4;1.5;5.4;10.1;2.7;9.7;;;0.1;0;0;304;;;;0;0.002
BER;10.01.2025 22:00;-0.1;-0.2;0;-0.4;-0.4;94.5;5.7;-0.9;953.7;1021.6;1018.8;;;1.9;6;1;3.6;6.8;1.8;6.5;;;0.2;0;0;306;;;;0;0.001
BER;10.01.2025 23:00;0.1;-0.1;0.3;-0.4;-0.4;93.3;5.8;-0.9;953.7;1021.5;1018.8;;;2.7;18;1.6;5.8;9.7;2.6;9.4;;;0;0;0;305;;;;0;0.002
BER;11.01.2025 00:00;0;-0.1;0.1;-0.4;-0.4;93.5;5.7;-0.9;953.7;1021.5;1018.8;;;3.1;19;1.8;6.5;11.2;3;10.8;;;0.1;0;0;305;;;;0;0.002
BER;11.01.2025 01:00;-0.1;-0.3;0;-0.4;-0.5;94.5;5.7;-0.9;953.5;1021.3;1018.6;;;3;14;1.3;4.7;10.8;2.9;10.4;;;0;0;0;305;;;;0;0.001
BER;11.01.2025 02:00;-0.1;-0.2;0;-0.4;-0.4;94.3;5.7;-0.9;953.6;1021.5;1018.7;;;3;17;1.4;5;10.8;2.9;10.4;;;0;0;0;303;;;;0;0.001
BER;11.01.2025 03:00;0;-0.1;0.2;-0.4;-0.4;93.8;5.7;-0.9;953.9;1021.7;1019;;;3.3;21;1.7;6.1;11.9;3.2;11.5;;;0;0;0;304;;;;0;0.002
BER;11.01.2025 04:00;-0.1;-0.2;0.1;-0.5;-0.5;94;5.7;-0.9;953.9;1021.7;1019;;;2;11;1;3.6;7.2;2;7.2;;;0;0;0;302;;;;0;0.001
BER;11.01.2025 05:00;-0.1;-0.2;0;-0.5;-0.6;94.3;5.7;-0.9;954;1021.9;1019.2;;;1.8;18;1;3.6;6.5;1.7;6.1;;;0;0;0;300;;;;0;0.001
BER;11.01.2025 06:00;0.1;-0.1;0.3;-0.5;-0.5;92.7;5.7;-1;954.3;1022.1;1019.5;;;4.8;24;2;7.2;17.3;4.8;17.3;;;0;0;0;299;;;;0;0.002
BER;11.01.2025 07:00;-0.3;-0.7;0.1;-1;-1.5;91.7;5.5;-1.5;954.7;1022.7;1019.9;;;5;15;2.3;8.3;18;4.8;17.3;;;0;0;0;278;;;;0;0.003
BER;11.01.2025 08:00;-1.4;-1.9;-0.9;-3;-3.5;92.2;5.1;-2.5;955.2;1023.5;1020.4;;;4;12;1.5;5.4;14.4;3.9;14;;;0;0;10;222;;;;0;0.008
BER;11.01.2025 09:00;-1.5;-1.8;-1;-2.2;-3.2;90.1;5;-2.9;955.7;1024;1020.9;;;3.1;18;1.4;5;11.2;3;10.8;;;0;0;83;217;;;;22;0.024
BER;11.01.2025 10:00;-0.2;-0.9;0.6;1.5;0.4;83;5;-2.8;956.2;1024.3;1021.5;;;5.9;21;1.8;6.5;21.2;5.8;20.9;;;0;0;264;216;;;;60;0.072
BER;11.01.2025 11:00;0.5;0.2;0.9;2.5;1.4;79.3;5;-2.7;956.4;1024.3;1021.7;;;7.2;23;2.7;9.7;25.9;7;25.2;;;0;0;333;218;;;;58;0.098
BER;11.01.2025 12:00;1.1;0.9;1.4;3;2.4;75;5;-2.9;956;1023.7;1021.3;;;8.3;27;4.8;17.3;29.9;8.2;29.5;;;0;0;362;219;;;;56;0.11
BER;11.01.2025 13:00;1.7;1.5;2;3.9;3.6;63.8;4.4;-4.4;956;1023.6;1021.3;;;8.4;42;4.1;14.8;30.2;8.2;29.5;;;0;0;368;217;;;;60;0.125
BER;11.01.2025 14:00;1.9;1.7;2;3.8;3.2;60.7;4.3;-4.9;956.6;1024.1;1021.9;;;9.1;29;4.1;14.8;32.8;8.6;31;;;0;2;297;218;;;;60;0.108
BER;11.01.2025 15:00;1.4;1.2;1.5;2.6;2.1;57.9;3.9;-6;957.4;1025.2;1022.8;;;8.4;22;4.3;15.5;30.2;8.2;29.5;;;0;0;181;215;;;;60;0.075
BER;11.01.2025 16:00;0.5;0;1;-0.1;-2.1;62;4;-5.9;958.4;1026.4;1023.8;;;6.7;22;3.3;11.9;24.1;6.4;23;;;0;0;51;213;;;;48;0.017
BER;11.01.2025 17:00;-0.5;-0.6;-0.2;-3.8;-5.1;65.1;3.8;-6.2;959.3;1027.7;1024.8;;;3.7;58;1;3.6;13.3;3.5;12.6;;;0;0;1;214;;;;0;-0.008
BER;11.01.2025 18:00;-1.4;-2.3;-0.7;-5.7;-6.1;72.7;4;-5.6;960.1;1028.8;1025.6;;;1.2;63;0.3;1.1;4.3;1.1;4;;;0;0;0;214;;;;0;-0.017
BER;11.01.2025 19:00;-1.7;-1.9;-1.4;-5.4;-5.9;76.7;4.1;-5.2;960.8;1029.6;1026.3;;;2.8;353;0.8;2.9;10.1;2.6;9.4;;;0;0;0;212;;;;0;-0.011
